19.2099999999627,-21.2999999998137,43.86
19.7399999999907,-22.2000000001863,43.82
18.7199999999721,-20.1399999996647,43.92
17.9300000000512,-22.2800000002608,43.71
20.5300000000279,-20.0599999995902,44.01
21.0300000000279,-21.2199999997392,43.95
19.5300000000279,-23.1200000001118,43.73
17.3499999999767,-21.3799999998882,43.73
19.1500000000233,-19.2800000002608,43.99
19.25,-23.9500000001863,43.67
21.4000000000233,-23.0400000000373,43.82
21.5999999999767,-22.1200000001118,43.92
21.0600000000559,-23.8700000001118,43.75
17.3399999999674,-19.3499999996275,43.91
16.9100000000326,-20.2199999997392,43.81
18.5,-18.3099999995902,44.43
17.7099999999627,-23.2000000001863,43.63
17.390000000014,-24.0300000002608,43.59
16.0699999999488,-22.3600000003353,43.64
22.3800000000047,-19.980000000447,44.16
22.890000000014,-21.1399999996647,44.03
21.0200000000186,-19.2000000001863,44.11
18.8699999999953,-25.1100000003353,43.53
15.5300000000279,-21.4599999999627,43.71
20.7399999999907,-25.0300000002608,43.6
22.9200000000419,-23.7900000000373,43.81
23.2199999999721,-22.9599999999627,43.92
23.4100000000326,-22.0400000000373,43.98
22.5600000000559,-24.9500000001863,43.71
15.4599999999627,-19.429999999702,43.82
16.6899999999441,-18.410000000149,43.99
15.0500000000466,-20.2999999998137,43.78
15.8299999999581,-23.269999999553,43.63
17.0500000000466,-25.1900000004098,43.52
15.5600000000559,-24.1100000003353,43.48
14.2600000000093,-22.4400000004098,43.56
18.4100000000326,-26.070000000298,43.46
20.2700000000186,-25.9900000002235,43.52
18.8800000000047,-26.9699999997392,43.42
13.7199999999721,-21.5300000002608,43.58
22.0699999999488,-25.9000000003725,43.68
20.6999999999534,-26.8899999996647,43.51
24.3800000000047,-24.8700000001118,43.83
24.7399999999907,-23.7099999999627,43.91
25.0300000000279,-22.8799999998882,44.0
24.7099999999627,-21.0599999995902,44.2
25.2700000000186,-21.9599999999627,44.03
23.9300000000512,-25.820000000298,43.69
22.5600000000559,-26.8099999995902,43.61
14.8800000000047,-18.480000000447,43.88
13.640000000014,-19.5099999997765,43.73
15.9899999999907,-17.5,44.08
13.2299999999814,-20.3799999998882,43.66
14.0200000000186,-23.3600000003353,43.42
15.1800000000512,-25.269999999553,43.32
16.5999999999767,-26.1500000003725,43.4
17.0100000000093,-27.0499999998137,43.32
13.7099999999627,-24.1900000004098,43.39
12.390000000014,-22.519999999553,43.48
19.1700000000419,-27.7900000000373,43.34
17.3699999999953,-27.8700000001118,43.22
20.9899999999907,-27.7099999999627,43.43
18.2399999999907,-28.8499999996275,43.19
11.8499999999767,-21.6100000003353,43.54
22.8499999999767,-27.6299999998882,43.55
20.0600000000559,-28.769999999553,43.33
25.75,-25.75,43.68
24.3800000000047,-26.730000000447,43.69
26.2700000000186,-24.7999999998137,43.73
26.5600000000559,-23.6399999996647,43.78
26.9100000000326,-22.8099999995902,43.89
26.5899999999674,-21.0,43.83
27.109999999986,-21.9000000003725,43.75
24.6600000000326,-27.5499999998137,43.59
21.9399999999441,-28.679999999702,43.43
